customer_id,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,lifetime_days,lifetime_months,avg_order_value,purchase_frequency,profit_margin,estimated_clv
CUST01148,76421.56,16770.1,5,13,2024-01-06,2025-03-04,423,13.9,15284.31,0.36,21.94,1206.48
CUST01331,2756.08,1206.06,1,5,2024-04-11,2024-04-11,0,0.0,2756.08,1.0,43.76,1206.06
CUST01124,28463.6,9738.07,3,5,2024-06-23,2025-02-25,247,8.11,9487.87,0.37,34.21,1200.75
CUST01355,32249.5,10594.25,3,8,2024-09-13,2025-06-09,269,8.84,10749.83,0.34,32.85,1198.44
CUST00478,49632.43,13140.11,3,10,2024-01-17,2024-12-16,334,10.97,16544.14,0.27,26.47,1197.82
CUST00451,64774.04,17190.66,2,5,2024-01-30,2025-04-11,437,14.36,32387.02,0.14,26.54,1197.12
CUST00724,60294.08,18062.98,6,16,2024-03-01,2025-06-04,460,15.11,10049.01,0.4,29.96,1195.43
CUST01460,25359.23,8117.66,2,5,2024-03-05,2024-09-28,207,6.8,12679.62,0.29,32.01,1193.77
CUST00076,20298.75,6587.37,2,3,2024-07-05,2024-12-20,168,5.52,10149.38,0.36,32.45,1193.36
CUST00212,38702.52,10874.41,3,11,2024-01-19,2024-10-23,278,9.13,12900.84,0.33,28.1,1191.06
CUST00556,3807.66,1190.8,1,1,2025-03-07,2025-03-07,0,0.0,3807.66,1.0,31.27,1190.8
CUST01029,30681.99,8628.21,2,3,2024-11-13,2025-06-22,221,7.26,15341.0,0.28,28.12,1188.46
CUST01446,41597.52,14044.42,4,6,2024-04-20,2025-04-16,361,11.86,10399.38,0.34,33.76,1184.18
CUST01371,43039.01,12075.34,2,6,2024-05-01,2025-03-08,311,10.22,21519.5,0.2,28.06,1181.54
CUST00925,46217.68,15650.58,4,13,2024-01-27,2025-03-06,404,13.27,11554.42,0.3,33.86,1179.4
CUST00188,69051.0,19909.19,6,21,2024-01-07,2025-06-04,514,16.89,11508.5,0.36,28.83,1178.76
CUST01489,6104.04,1177.93,1,2,2025-01-08,2025-01-08,0,0.0,6104.04,1.0,19.3,1177.93
CUST01199,36839.93,10829.76,4,9,2024-05-15,2025-02-19,280,9.2,9209.98,0.43,29.4,1177.15
CUST01114,18278.17,7844.99,3,8,2024-04-14,2024-11-03,203,6.67,6092.72,0.45,42.92,1176.16
CUST00671,53436.52,16330.73,3,15,2024-02-19,2025-04-18,424,13.93,17812.17,0.22,30.56,1172.34
CUST00178,26251.47,8182.31,3,7,2024-05-10,2024-12-10,214,7.03,8750.49,0.43,31.17,1163.91
CUST01498,26379.16,9789.68,4,8,2024-08-09,2025-04-23,257,8.44,6594.79,0.47,37.11,1159.91
CUST01075,73363.87,14533.92,3,9,2024-01-24,2025-02-09,382,12.55,24454.62,0.24,19.81,1158.08
CUST00013,44362.67,13342.7,3,10,2024-03-15,2025-03-01,351,11.53,14787.56,0.26,30.08,1157.22
CUST00426,44001.29,16566.59,2,5,2024-03-19,2025-05-29,436,14.32,22000.64,0.14,37.65,1156.88
CUST00876,45790.08,13104.14,4,8,2024-02-07,2025-01-17,345,11.33,11447.52,0.35,28.62,1156.59
CUST01051,36582.0,12765.36,4,14,2024-05-18,2025-04-20,337,11.07,9145.5,0.36,34.9,1153.15
CUST01136,22995.4,8660.48,2,5,2024-02-03,2024-09-19,229,7.52,11497.7,0.27,37.66,1151.66
CUST00502,3075.36,1151.46,1,5,2024-01-09,2024-01-09,0,0.0,3075.36,1.0,37.44,1151.46
CUST01328,36340.04,7370.5,4,5,2024-12-14,2025-06-28,196,6.44,9085.01,0.62,20.28,1144.49
CUST00872,3601.38,1144.21,1,4,2024-09-22,2024-09-22,0,0.0,3601.38,1.0,31.77,1144.21
CUST00842,39856.99,9218.64,3,7,2024-09-01,2025-05-05,246,8.08,13285.66,0.37,23.13,1140.92
CUST00853,64409.61,15590.37,5,15,2024-02-01,2025-03-23,416,13.67,12881.92,0.37,24.21,1140.48
CUST01467,46730.6,14756.42,3,12,2024-02-01,2025-03-03,396,13.01,15576.87,0.23,31.58,1134.24
CUST01269,9483.19,2263.94,2,5,2024-10-17,2024-12-17,61,2.0,4741.59,1.0,23.87,1131.97
CUST00620,4334.55,1131.04,1,2,2025-06-01,2025-06-01,0,0.0,4334.55,1.0,26.09,1131.04
CUST01225,25524.94,6159.17,2,6,2024-08-16,2025-01-29,166,5.45,12762.47,0.37,24.13,1130.12
CUST00030,34862.78,12012.04,2,5,2024-05-15,2025-04-04,324,10.64,17431.39,0.19,34.46,1128.95
CUST00263,12389.41,4431.07,3,9,2024-11-01,2025-03-01,120,3.94,4129.8,0.76,35.76,1124.64
CUST00111,14141.13,4653.98,2,2,2024-01-10,2024-05-15,126,4.14,7070.56,0.48,32.91,1124.15
CUST01534,29627.17,7534.39,3,12,2024-10-11,2025-05-04,205,6.73,9875.72,0.45,25.43,1119.52
CUST00688,2706.26,1117.01,1,4,2024-12-12,2024-12-12,0,0.0,2706.26,1.0,41.28,1117.01
CUST01557,46248.68,18143.7,2,4,2024-01-06,2025-05-15,495,16.26,23124.34,0.12,39.23,1115.85
CUST01254,31025.76,12995.23,3,9,2024-04-02,2025-03-23,355,11.66,10341.92,0.26,41.89,1114.51
CUST00384,49496.64,16326.97,5,19,2024-03-09,2025-05-29,446,14.65,9899.33,0.34,32.99,1114.47
CUST00336,29497.89,12080.27,4,13,2024-06-20,2025-05-16,330,10.84,7374.47,0.37,40.95,1114.42
CUST00517,13891.61,6039.0,2,4,2024-11-29,2025-05-13,165,5.42,6945.8,0.37,43.47,1114.21
CUST01474,24874.29,9955.57,3,9,2024-09-24,2025-06-23,272,8.94,8291.43,0.34,40.02,1113.6
CUST01533,30615.58,13251.2,3,7,2024-04-12,2025-04-10,363,11.93,10205.19,0.25,43.28,1110.75
CUST01101,31336.17,9656.1,2,2,2024-08-06,2025-04-28,265,8.71,15668.08,0.23,30.81,1108.62
CUST01572,14797.62,6181.65,3,5,2024-10-09,2025-03-28,170,5.58,4932.54,0.54,41.77,1107.82
CUST00014,26300.6,5092.45,2,5,2024-07-15,2024-12-02,140,4.6,13150.3,0.43,19.36,1107.05
CUST00374,2997.74,1106.2,1,2,2024-11-10,2024-11-10,0,0.0,2997.74,1.0,36.9,1106.2
CUST00608,16433.2,5899.85,3,8,2024-11-28,2025-05-10,163,5.35,5477.73,0.56,35.9,1102.78
CUST01396,3518.56,1096.08,1,1,2025-01-25,2025-01-25,0,0.0,3518.56,1.0,31.15,1096.08
CUST01175,29425.51,7342.14,3,9,2024-06-04,2024-12-25,204,6.7,9808.5,0.45,24.95,1095.84
CUST00587,49176.77,11145.3,2,7,2024-07-21,2025-05-27,310,10.18,24588.38,0.2,22.66,1094.82
CUST00311,33728.61,12132.5,3,7,2024-07-02,2025-06-05,338,11.1,11242.87,0.27,35.97,1093.02
CUST00031,2876.06,1091.02,1,1,2024-10-04,2024-10-04,0,0.0,2876.06,1.0,37.93,1091.02
CUST00469,57897.62,15350.72,6,16,2024-01-18,2025-03-25,432,14.19,9649.6,0.42,26.51,1081.8
CUST00785,55291.09,17121.61,6,15,2024-01-13,2025-05-09,482,15.83,9215.18,0.38,30.97,1081.59
CUST00008,42667.83,16417.73,4,10,2024-02-25,2025-06-01,462,15.18,10666.96,0.26,38.48,1081.54
CUST00120,4962.61,1081.18,1,4,2025-06-23,2025-06-23,0,0.0,4962.61,1.0,21.79,1081.18
CUST00865,55944.68,17007.66,5,19,2024-01-10,2025-05-04,480,15.77,11188.94,0.32,30.4,1078.48
CUST00219,9610.25,2305.4,2,7,2025-02-19,2025-04-25,65,2.14,4805.12,0.93,23.99,1077.29
CUST01139,2710.5,1077.04,1,1,2024-09-23,2024-09-23,0,0.0,2710.5,1.0,39.74,1077.04
CUST00926,5274.12,1076.34,1,3,2025-04-05,2025-04-05,0,0.0,5274.12,1.0,20.41,1076.34
CUST00334,26663.02,5299.64,2,6,2024-12-26,2025-05-25,150,4.93,13331.51,0.41,19.88,1074.98
CUST01485,43565.34,13656.7,5,13,2024-02-16,2025-03-09,387,12.71,8713.07,0.39,31.35,1074.48
CUST00570,49812.67,17402.82,5,13,2024-02-04,2025-06-12,494,16.23,9962.53,0.31,34.94,1072.26
CUST01044,51427.5,17985.84,7,21,2024-01-21,2025-06-15,511,16.79,7346.79,0.42,34.97,1071.22
CUST01026,22562.06,8648.24,4,9,2024-02-09,2024-10-12,246,8.08,5640.52,0.5,38.33,1070.33
CUST00702,45094.27,15014.66,3,11,2024-02-22,2025-04-24,427,14.03,15031.42,0.21,33.3,1070.18
CUST00879,40412.5,13035.31,4,14,2024-03-29,2025-04-04,371,12.19,10103.12,0.33,32.26,1069.34
CUST01279,2693.56,1068.84,1,2,2025-05-31,2025-05-31,0,0.0,2693.56,1.0,39.68,1068.84
CUST01110,5707.4,1067.43,1,4,2025-05-05,2025-05-05,0,0.0,5707.4,1.0,18.7,1067.43
CUST00034,31734.36,13453.89,4,10,2024-04-22,2025-05-11,384,12.61,7933.59,0.32,42.4,1066.92
CUST01150,32012.26,9454.95,3,9,2024-06-13,2025-03-10,270,8.87,10670.75,0.34,29.54,1065.95
CUST01213,58608.62,17843.22,4,9,2024-02-05,2025-06-29,510,16.75,14652.16,0.24,30.44,1065.27
CUST00802,28309.12,10553.16,3,10,2024-04-28,2025-02-25,303,9.95,9436.37,0.3,37.28,1060.62
CUST00816,29613.38,7565.27,3,5,2024-05-19,2024-12-23,218,7.16,9871.13,0.42,25.55,1056.6
CUST01283,30234.79,10056.83,6,10,2024-06-07,2025-03-24,290,9.53,5039.13,0.63,33.26,1055.28
CUST01368,52461.78,13918.35,4,16,2024-01-07,2025-02-12,402,13.21,13115.44,0.3,26.53,1053.62
CUST00017,38845.08,12253.51,2,8,2024-02-25,2025-02-13,354,11.63,19422.54,0.17,31.54,1053.61
CUST00160,2421.72,1051.08,1,1,2024-01-14,2024-01-14,0,0.0,2421.72,1.0,43.4,1051.08
CUST00075,25703.9,10939.19,3,5,2024-07-04,2025-05-17,317,10.41,8567.97,0.29,42.56,1050.83
CUST00558,54133.14,14321.54,4,13,2024-03-28,2025-05-17,415,13.63,13533.28,0.29,26.46,1050.74
CUST00389,30700.42,12419.25,4,14,2024-03-29,2025-03-24,360,11.83,7675.1,0.34,40.45,1049.81
CUST00721,49493.96,13782.16,2,7,2024-04-21,2025-05-27,401,13.17,24746.98,0.15,27.85,1046.48
CUST01085,15083.45,3831.35,3,9,2024-02-26,2024-06-17,112,3.68,5027.82,0.82,25.4,1041.13
CUST01492,2696.57,1034.16,1,3,2024-01-12,2024-01-12,0,0.0,2696.57,1.0,38.35,1034.16
CUST00205,2414.58,1030.54,1,2,2024-11-14,2024-11-14,0,0.0,2414.58,1.0,42.68,1030.54
CUST00213,7767.83,1990.73,2,8,2024-03-07,2024-05-05,59,1.94,3883.92,1.03,25.63,1026.15
CUST01335,13438.86,5238.08,2,4,2024-05-26,2024-10-29,156,5.12,6719.43,0.39,38.98,1023.06
CUST00939,46866.3,13893.35,4,10,2024-02-04,2025-03-24,414,13.6,11716.58,0.29,29.64,1021.57
CUST00753,39824.01,12379.39,5,12,2024-01-03,2025-01-06,369,12.12,7964.8,0.41,31.09,1021.4
CUST00118,32785.64,6490.03,2,6,2024-02-01,2024-08-13,194,6.37,16392.82,0.31,19.8,1018.84
CUST00486,28075.76,11375.78,2,5,2024-06-13,2025-05-19,340,11.17,14037.88,0.18,40.52,1018.42
CUST00894,18918.6,5768.85,3,11,2024-07-03,2024-12-23,173,5.68,6306.2,0.53,30.49,1015.64
CUST00630,25629.08,6185.87,2,6,2024-09-25,2025-03-30,186,6.11,12814.54,0.33,24.14,1012.42
CUST00381,34910.22,9726.19,3,9,2024-06-23,2025-04-12,293,9.63,11636.74,0.31,27.86,1009.99
CUST00833,17495.09,5696.94,2,6,2024-05-06,2024-10-25,172,5.65,8747.54,0.35,32.56,1008.31
CUST01441,4013.89,1007.1,1,1,2025-02-26,2025-02-26,0,0.0,4013.89,1.0,25.09,1007.1
CUST01234,17399.12,6797.75,3,3,2024-11-25,2025-06-19,206,6.77,5799.71,0.44,39.07,1004.1
CUST01364,31337.97,10680.74,3,11,2024-01-04,2024-11-24,325,10.68,10445.99,0.28,34.08,1000.07
CUST00115,34677.8,11040.07,3,6,2024-01-12,2024-12-13,336,11.04,11559.27,0.27,31.84,1000.01
CUST00965,3448.32,995.16,1,2,2024-02-22,2024-02-22,0,0.0,3448.32,1.0,28.86,995.16
CUST00338,51282.81,12967.16,4,11,2024-03-01,2025-04-03,398,13.07,12820.7,0.31,25.29,992.13
CUST01426,2595.61,991.25,1,2,2024-02-23,2024-02-23,0,0.0,2595.61,1.0,38.19,991.25
CUST01176,44292.49,10417.1,2,4,2024-04-25,2025-03-11,320,10.51,22146.24,0.19,23.52,991.16
CUST00166,26904.72,10000.15,4,14,2024-03-26,2025-01-27,307,10.09,6726.18,0.4,37.17,991.1
CUST00777,4312.43,989.71,1,4,2025-01-09,2025-01-09,0,0.0,4312.43,1.0,22.95,989.71
CUST01481,2524.76,987.29,1,3,2024-02-01,2024-02-01,0,0.0,2524.76,1.0,39.1,987.29
CUST00829,3434.33,986.2,1,2,2024-12-12,2024-12-12,0,0.0,3434.33,1.0,28.72,986.2
CUST01401,39595.22,11637.64,3,8,2024-01-30,2025-01-24,360,11.83,13198.41,0.25,29.39,983.74
CUST00370,13600.12,4036.76,3,6,2024-04-29,2024-09-01,125,4.11,4533.37,0.73,29.68,982.18
CUST00102,22931.23,7986.44,3,6,2024-09-23,2025-05-29,248,8.15,7643.74,0.37,34.83,979.93
CUST01273,23165.77,9010.62,3,4,2024-01-14,2024-10-20,280,9.2,7721.92,0.33,38.9,979.42
CUST00895,5466.12,978.44,1,2,2025-05-01,2025-05-01,0,0.0,5466.12,1.0,17.9,978.44
CUST01065,28351.84,11573.32,3,10,2024-01-19,2025-01-13,360,11.83,9450.61,0.25,40.82,978.3
CUST00546,55365.1,13730.26,4,13,2024-02-14,2025-04-17,428,14.06,13841.28,0.28,24.8,976.55
CUST01392,32980.24,10106.59,3,9,2024-06-27,2025-05-08,315,10.35,10993.41,0.29,30.64,976.48
CUST01113,6463.58,2494.55,2,2,2024-07-16,2024-10-02,78,2.56,3231.79,0.78,38.59,974.43
CUST00632,11027.25,4125.43,2,6,2024-03-21,2024-07-28,129,4.24,5513.62,0.47,37.41,972.98
CUST00252,3139.72,964.66,1,3,2024-04-05,2024-04-05,0,0.0,3139.72,1.0,30.72,964.66
CUST01588,53389.44,13607.1,4,9,2024-02-14,2025-04-19,430,14.13,13347.36,0.28,25.49,962.99
CUST00164,43537.95,11391.9,5,11,2024-03-26,2025-03-21,360,11.83,8707.59,0.42,26.17,962.97
CUST00966,14416.79,4524.87,2,7,2024-07-13,2024-12-03,143,4.7,7208.4,0.43,31.39,962.74
CUST00953,34523.37,12840.89,3,5,2024-01-29,2025-03-11,407,13.37,11507.79,0.22,37.19,960.43
CUST00550,27228.1,9382.66,2,6,2024-07-04,2025-04-28,298,9.79,13614.05,0.2,34.46,958.39
CUST00682,33281.29,11002.52,3,10,2024-03-18,2025-03-03,350,11.5,11093.76,0.26,33.06,956.74
CUST00222,57374.36,10267.58,2,8,2024-06-05,2025-04-29,328,10.78,28687.18,0.19,17.9,952.47
CUST00149,34167.15,7812.95,3,10,2024-02-17,2024-10-24,250,8.21,11389.05,0.37,22.87,951.64
CUST00189,26506.26,9330.33,4,12,2024-05-01,2025-02-24,299,9.82,6626.56,0.41,35.2,950.14
CUST01261,37144.12,10512.32,3,8,2024-05-02,2025-04-04,337,11.07,12381.37,0.27,28.3,949.62
CUST01056,11947.59,4147.49,2,3,2025-01-13,2025-05-26,133,4.37,5973.8,0.46,34.71,949.08
CUST01170,2354.54,948.38,1,3,2024-09-25,2024-09-25,0,0.0,2354.54,1.0,40.28,948.38
CUST01381,45359.86,9714.65,3,12,2024-06-03,2025-04-12,313,10.28,15119.95,0.29,21.42,945.0
CUST00127,3577.48,943.54,1,4,2024-07-06,2024-07-06,0,0.0,3577.48,1.0,26.37,943.54
CUST00041,34984.18,10025.27,3,7,2024-05-15,2025-04-04,324,10.64,11661.39,0.28,28.66,942.22
CUST00941,20228.91,7476.55,2,5,2024-01-22,2024-09-20,242,7.95,10114.46,0.25,36.96,940.45
CUST00365,37825.22,13187.23,3,14,2024-01-25,2025-03-27,427,14.03,12608.41,0.21,34.86,939.93
CUST01486,38239.6,13830.54,3,10,2024-03-21,2025-06-13,449,14.75,12746.53,0.2,36.17,937.66
CUST00490,34771.88,11974.37,4,8,2024-05-13,2025-06-06,389,12.78,8692.97,0.31,34.44,936.96
CUST00949,30782.37,8458.68,2,5,2024-04-21,2025-01-21,275,9.03,15391.19,0.22,27.48,936.73
CUST00782,37183.81,14447.29,4,11,2024-02-16,2025-06-01,471,15.47,9295.95,0.26,38.85,933.89
CUST01469,40571.35,9960.58,3,8,2024-02-18,2025-01-08,325,10.68,13523.78,0.28,24.55,932.64
CUST00032,37217.68,12985.4,4,12,2024-03-27,2025-05-25,424,13.93,9304.42,0.29,34.89,932.19
CUST00071,33013.11,11287.94,2,5,2024-01-04,2025-01-08,370,12.16,16506.56,0.16,34.19,928.28
CUST00971,45881.23,14672.5,6,14,2024-03-05,2025-06-30,482,15.83,7646.87,0.38,31.98,926.88
CUST01542,2307.54,924.58,1,3,2024-02-29,2024-02-29,0,0.0,2307.54,1.0,40.07,924.58
CUST01115,19363.48,4877.0,2,7,2024-04-10,2024-09-18,161,5.29,9681.74,0.38,25.19,921.93
CUST01185,12272.6,5181.91,3,8,2024-08-12,2025-01-31,172,5.65,4090.87,0.53,42.22,917.15
CUST01408,28871.59,8883.98,4,10,2024-05-03,2025-02-23,296,9.72,7217.9,0.41,30.77,913.99
CUST00176,3584.5,911.98,1,1,2025-06-18,2025-06-18,0,0.0,3584.5,1.0,25.44,911.98
CUST01576,46879.53,14409.13,6,11,2024-01-19,2025-05-15,482,15.83,7813.26,0.38,30.74,910.24
CUST00020,19280.02,7155.8,3,9,2024-03-20,2024-11-16,241,7.92,6426.67,0.38,37.12,903.51
CUST00627,43351.2,13519.6,4,9,2024-01-08,2025-04-10,458,15.05,10837.8,0.27,31.19,898.31
CUST00024,28407.35,9755.81,4,10,2024-02-08,2025-01-04,331,10.87,7101.84,0.37,34.34,897.5
CUST00366,6423.57,2344.66,2,4,2024-12-15,2025-03-05,80,2.63,3211.78,0.76,36.5,891.51
CUST00506,34082.6,12987.77,6,15,2024-03-20,2025-06-07,444,14.59,5680.43,0.41,38.11,890.18
CUST00578,48840.99,13452.13,4,13,2024-03-22,2025-06-26,461,15.14,12210.25,0.26,27.54,888.52
CUST01275,25701.69,9481.96,3,9,2024-01-04,2024-11-24,325,10.68,8567.23,0.28,36.89,887.82
CUST01019,37600.77,9199.38,3,10,2024-04-25,2025-03-07,316,10.38,12533.59,0.29,24.47,886.26
CUST01017,4781.84,885.4,1,4,2024-12-20,2024-12-20,0,0.0,4781.84,1.0,18.52,885.4
CUST00198,25912.82,9995.68,2,6,2024-07-05,2025-06-14,344,11.3,12956.41,0.18,38.57,884.57
CUST01495,17910.07,5106.99,2,6,2024-11-13,2025-05-08,176,5.78,8955.04,0.35,28.51,883.56
CUST00433,34187.98,12679.58,3,12,2024-02-10,2025-04-22,437,14.36,11395.99,0.21,37.09,882.98
CUST00077,64391.2,14456.2,7,16,2024-01-24,2025-06-07,500,16.43,9198.74,0.43,22.45,879.87
CUST00860,40349.43,9630.48,3,9,2024-02-18,2025-01-17,334,10.97,13449.81,0.27,23.87,877.89
CUST00293,23814.24,9955.04,3,9,2024-04-04,2025-03-16,346,11.37,7938.08,0.26,41.8,875.55
CUST00082,18994.78,4832.51,2,8,2024-12-11,2025-05-28,168,5.52,9497.39,0.36,25.44,875.45
CUST00481,14465.82,2943.75,2,4,2024-08-18,2024-11-29,103,3.38,7232.91,0.59,20.35,870.93
CUST00571,27967.9,8785.15,3,9,2024-03-15,2025-01-16,307,10.09,9322.63,0.3,31.41,870.68
CUST01238,38258.25,11864.94,2,6,2024-04-18,2025-06-08,416,13.67,19129.12,0.15,31.01,867.95
CUST00776,31087.73,9052.46,3,12,2024-05-31,2025-04-14,318,10.45,10362.58,0.29,29.12,866.26
CUST00807,7642.11,1784.2,2,4,2024-04-08,2024-06-10,63,2.07,3821.06,0.97,23.35,861.93
CUST00827,45032.41,9081.15,2,5,2024-03-21,2025-02-05,321,10.55,22516.2,0.19,20.17,860.77
CUST00414,43872.05,14203.82,5,16,2024-02-11,2025-06-29,504,16.56,8774.41,0.3,32.38,857.72
CUST00142,10997.17,4310.13,2,5,2024-03-20,2024-08-20,153,5.03,5498.58,0.4,39.19,856.88
CUST00472,30231.28,10673.18,4,13,2024-02-11,2025-02-25,380,12.48,7557.82,0.32,35.31,855.22
CUST00185,26873.87,10140.48,4,10,2024-01-18,2025-01-14,362,11.89,6718.47,0.34,37.73,852.86
CUST00935,36699.5,9432.82,2,4,2024-04-20,2025-03-27,341,11.2,18349.75,0.18,25.7,842.22
CUST00406,23678.29,10912.24,2,5,2024-05-13,2025-06-12,395,12.98,11839.14,0.15,46.09,840.7
CUST00226,48682.41,14069.86,5,15,2024-01-26,2025-06-22,513,16.85,9736.48,0.3,28.9,835.01
CUST00700,8690.04,2303.03,2,5,2025-01-20,2025-04-14,84,2.76,4345.02,0.72,26.5,834.43
CUST00228,34355.47,10451.66,3,8,2024-03-24,2025-04-10,382,12.55,11451.82,0.24,30.42,832.8
CUST01096,40483.12,9317.85,3,8,2024-05-30,2025-05-06,341,11.2,13494.37,0.27,23.02,831.95
CUST00246,24071.54,8024.47,3,6,2024-09-01,2025-06-24,296,9.72,8023.85,0.31,33.34,825.56
CUST00540,21624.24,8131.28,3,8,2024-06-17,2025-04-14,301,9.89,7208.08,0.3,37.6,822.17
CUST00007,51458.17,11270.31,3,6,2024-04-18,2025-06-11,419,13.76,17152.72,0.22,21.9,819.06
CUST00177,16736.57,5840.65,2,8,2024-04-23,2024-11-27,218,7.16,8368.28,0.28,34.9,815.73
CUST01452,1712.5,813.81,1,1,2025-01-09,2025-01-09,0,0.0,1712.5,1.0,47.52,813.81
CUST00474,30363.84,12026.4,4,7,2024-03-02,2025-05-26,450,14.78,7590.96,0.27,39.61,813.69
CUST00267,47476.28,12745.49,2,7,2024-01-13,2025-05-06,479,15.74,23738.14,0.13,26.85,809.75
CUST01430,24173.16,6615.42,4,9,2024-08-04,2025-04-10,249,8.18,6043.29,0.49,27.37,808.73
CUST00239,61051.5,12957.78,3,8,2024-01-12,2025-05-15,489,16.06,20350.5,0.19,21.22,806.84
CUST00395,26869.62,10371.04,4,12,2024-03-11,2025-04-07,392,12.88,6717.4,0.31,38.6,805.2
CUST01312,19440.31,5635.47,3,9,2024-07-03,2025-02-01,213,7.0,6480.1,0.43,28.99,805.07
CUST00121,4395.97,803.43,1,4,2024-03-22,2024-03-22,0,0.0,4395.97,1.0,18.28,803.43
CUST00498,33516.19,6799.9,3,13,2024-05-14,2025-01-28,259,8.51,11172.06,0.35,20.29,799.05
CUST00048,2771.95,797.46,1,2,2024-10-23,2024-10-23,0,0.0,2771.95,1.0,28.77,797.46
CUST01352,35767.86,13508.29,4,8,2024-01-10,2025-06-09,516,16.95,8941.96,0.24,37.77,796.95
CUST00779,31111.48,8638.83,5,11,2024-04-11,2025-03-07,330,10.84,6222.3,0.46,27.77,796.94
CUST00357,3772.49,793.84,1,2,2024-10-07,2024-10-07,0,0.0,3772.49,1.0,21.04,793.84
CUST00707,2652.35,789.87,1,1,2024-07-29,2024-07-29,0,0.0,2652.35,1.0,29.78,789.87
CUST00061,19842.44,8297.27,2,7,2024-04-21,2025-03-08,321,10.55,9921.22,0.19,41.82,786.47
CUST01342,40138.55,10785.76,4,10,2024-01-26,2025-03-19,418,13.73,10034.64,0.29,26.87,785.56
CUST00367,34135.6,11239.22,5,9,2024-01-28,2025-04-08,436,14.32,6827.12,0.35,32.93,784.86
CUST00835,19891.43,5450.85,4,10,2024-07-23,2025-02-20,212,6.96,4972.86,0.57,27.4,783.17
CUST00650,2089.32,782.86,1,1,2025-02-01,2025-02-01,0,0.0,2089.32,1.0,37.47,782.86
CUST00240,23787.01,10829.58,2,8,2024-02-13,2025-04-10,422,13.86,11893.5,0.14,45.53,781.35
CUST01251,8794.75,2130.43,3,4,2024-09-20,2024-12-12,83,2.73,2931.58,1.1,24.22,780.38
CUST00746,25930.1,6354.03,3,10,2024-04-05,2024-12-09,248,8.15,8643.37,0.37,24.5,779.64
CUST01388,35852.11,11003.67,3,4,2024-03-02,2025-05-06,430,14.13,11950.7,0.21,30.69,778.75
CUST00995,5329.53,1454.73,2,5,2024-11-26,2025-01-22,57,1.87,2664.77,1.07,27.3,777.93
CUST00778,7874.74,3264.01,2,4,2024-03-25,2024-07-31,128,4.2,3937.37,0.48,41.45,777.15
CUST00172,25396.3,9672.25,4,10,2024-03-27,2025-04-11,380,12.48,6349.08,0.32,38.09,775.02
CUST00287,34060.29,12235.23,4,14,2024-02-11,2025-06-06,481,15.8,8515.07,0.25,35.92,774.38
CUST00092,29673.53,5848.6,3,10,2024-07-28,2025-03-15,230,7.56,9891.18,0.4,19.71,773.62
CUST00133,25007.3,8781.55,3,11,2024-02-08,2025-01-20,347,11.4,8335.77,0.26,35.12,770.31
CUST00855,21405.3,6952.27,3,7,2024-01-02,2024-10-03,275,9.03,7135.1,0.33,32.48,769.91
CUST00054,23347.82,7522.05,3,7,2024-07-16,2025-05-10,298,9.79,7782.61,0.31,32.22,768.34
CUST00795,22592.29,5573.33,2,3,2024-04-02,2024-11-09,221,7.26,11296.14,0.28,24.67,767.68
CUST00613,18030.62,5314.31,2,6,2024-08-12,2025-03-11,211,6.93,9015.31,0.29,29.47,766.86
CUST01055,13359.81,4131.52,3,6,2024-01-07,2024-06-19,164,5.39,4453.27,0.56,30.92,766.52
CUST00294,12544.14,2742.96,3,10,2024-06-14,2024-10-01,109,3.58,4181.38,0.84,21.87,766.19
CUST01404,2467.48,764.05,1,1,2025-05-29,2025-05-29,0,0.0,2467.48,1.0,30.96,764.05
CUST01122,25145.87,9689.48,4,7,2024-02-27,2025-03-20,387,12.71,6286.47,0.31,38.53,762.35
CUST00773,27177.69,9888.53,5,10,2024-02-19,2025-03-22,397,13.04,5435.54,0.38,36.38,758.32
CUST00759,18285.32,4702.37,3,10,2024-10-27,2025-05-04,189,6.21,6095.11,0.48,25.72,757.23
CUST00043,37032.71,7813.4,2,8,2024-08-03,2025-06-13,314,10.32,18516.36,0.19,21.1,757.11
CUST00554,23053.08,7636.95,4,9,2024-07-28,2025-05-31,307,10.09,5763.27,0.4,33.13,756.88
CUST00466,18594.35,5820.34,3,11,2024-06-10,2025-01-30,234,7.69,6198.12,0.39,31.3,756.87
CUST00125,23006.85,9410.58,3,8,2024-01-06,2025-01-19,379,12.45,7668.95,0.24,40.9,755.87
CUST00625,3402.25,754.73,1,3,2024-11-07,2024-11-07,0,0.0,3402.25,1.0,22.18,754.73
CUST00078,11394.57,2363.4,2,2,2024-03-11,2024-06-15,96,3.15,5697.28,0.63,20.74,750.29
CUST01351,14928.78,2980.44,2,6,2024-02-27,2024-06-27,121,3.98,7464.39,0.5,19.96,748.85
CUST00364,28922.96,9509.94,5,17,2024-01-02,2025-01-23,387,12.71,5784.59,0.39,32.88,748.23
CUST00235,57279.49,12599.43,5,14,2024-01-14,2025-06-11,514,16.89,11455.9,0.3,22.0,745.97
CUST00026,2126.1,743.91,1,1,2024-04-04,2024-04-04,0,0.0,2126.1,1.0,34.99,743.91
CUST00696,21835.0,8824.46,2,7,2024-03-12,2025-03-09,362,11.89,10917.5,0.17,40.41,742.17
