order_id,order_date,customer_id,category,product,region,city,channel,quantity,unit_price,discount,gross_sales,revenue,cost,payment_method,order_status,profit,profit_margin,month,year,quarter,is_completed,is_returned,is_cancelled
ORD000127,2024-03-21,CUST00668,Sports,Cricket Bat,South,Hyderabad,Website,3,2807.12,0.15,8421.36,7158.16,4648.27,UPI,Returned,2509.89,0.3506,2024-03,2024,Q1,0,1,0
ORD000128,2024-08-23,CUST00655,Fashion,Running Shoes,North,Delhi,Mobile App,2,4002.34,0.05,8004.68,7604.44,4678.32,Net Banking,Delivered,2926.12,0.3848,2024-08,2024,Q3,1,0,0
ORD000129,2025-05-10,CUST00608,Sports,Yoga Mat,West,Pune,Website,4,3682.81,0.15,14731.24,12521.56,7547.71,Cash on Delivery,Delivered,4973.85,0.3972,2025-05,2025,Q2,1,0,0
ORD000130,2024-06-28,CUST00345,Home & Kitchen,Storage Box,South,Bengaluru,Marketplace,3,6633.42,0.05,19900.25,18905.24,14499.37,Cash on Delivery,Delivered,4405.87,0.2331,2024-06,2024,Q2,1,0,0
ORD000131,2025-05-20,CUST01450,Beauty,Moisturizer,Central,Nagpur,Website,4,2875.11,0.05,11500.45,10925.42,6144.37,Net Banking,Pending,4781.05,0.4376,2025-05,2025,Q2,0,0,0
ORD000132,2025-04-04,CUST00459,Beauty,Face Serum,West,Ahmedabad,Marketplace,1,2565.85,0.0,2565.85,2565.85,2054.37,Cash on Delivery,Delivered,511.48,0.1993,2025-04,2025,Q2,1,0,0
ORD000133,2025-04-28,CUST01162,Home & Kitchen,Mixer Grinder,North,Chandigarh,Website,5,5746.37,0.0,28731.86,28731.86,23780.49,Net Banking,Delivered,4951.37,0.1723,2025-04,2025,Q2,1,0,0
ORD000134,2024-10-22,CUST01036,Sports,Cricket Bat,Central,Nagpur,Website,4,4388.88,0.1,17555.54,15799.98,10782.74,Credit Card,Delivered,5017.24,0.3175,2024-10,2024,Q4,1,0,0
ORD000135,2024-11-24,CUST00719,Electronics,Power Bank,South,Bengaluru,Website,2,12008.68,0.1,24017.37,21615.63,12251.44,Cash on Delivery,Delivered,9364.19,0.4332,2024-11,2024,Q4,1,0,0
ORD000136,2024-01-12,CUST00369,Electronics,Wireless Headphones,South,Bengaluru,Mobile App,5,17500.53,0.05,87502.65,83127.52,53398.59,Credit Card,Returned,29728.93,0.3576,2024-01,2024,Q1,0,1,0
ORD000137,2025-02-07,CUST01377,Fashion,Denim Jacket,North,Jaipur,Website,1,5189.75,0.0,5189.75,5189.75,2892.91,Cash on Delivery,Cancelled,2296.84,0.4426,2025-02,2025,Q1,0,0,1
ORD000138,2024-10-10,CUST01003,Sports,Yoga Mat,South,Hyderabad,Website,2,5832.5,0.1,11665.0,10498.5,7909.57,Credit Card,Delivered,2588.93,0.2466,2024-10,2024,Q4,1,0,0
ORD000139,2024-10-01,CUST00493,Home & Kitchen,Water Bottle,Central,Nagpur,Mobile App,4,8875.25,0.05,35501.01,33725.96,24888.57,Debit Card,Cancelled,8837.39,0.262,2024-10,2024,Q4,0,0,1
ORD000140,2024-01-30,CUST00451,Electronics,Power Bank,North,Jaipur,Marketplace,4,16056.99,0.05,64227.98,61016.58,45233.93,Net Banking,Delivered,15782.65,0.2587,2024-01,2024,Q1,1,0,0
ORD000141,2024-06-04,CUST00133,Fashion,Denim Jacket,West,Ahmedabad,Website,5,618.26,0.05,3091.29,2936.73,1791.09,Debit Card,Delivered,1145.64,0.3901,2024-06,2024,Q2,1,0,0
ORD000142,2024-08-16,CUST00741,Electronics,Wireless Headphones,North,Chandigarh,Website,4,5161.51,0.1,20646.02,18581.42,11695.72,Cash on Delivery,Returned,6885.7,0.3706,2024-08,2024,Q3,0,1,0
ORD000143,2024-02-18,CUST01398,Electronics,Smartwatch,West,Pune,Marketplace,1,21267.31,0.15,21267.31,18077.22,14911.36,Debit Card,Returned,3165.86,0.1751,2024-02,2024,Q1,0,1,0
ORD000144,2024-10-21,CUST00229,Electronics,Wireless Headphones,West,Ahmedabad,Website,5,3650.49,0.1,18252.45,16427.2,8898.28,UPI,Delivered,7528.92,0.4583,2024-10,2024,Q4,1,0,0
ORD000145,2024-08-31,CUST01441,Electronics,Bluetooth Speaker,North,Delhi,Mobile App,1,14483.02,0.25,14483.02,10862.27,7590.01,Cash on Delivery,Pending,3272.26,0.3013,2024-08,2024,Q3,0,0,0
ORD000146,2025-03-22,CUST00308,Home & Kitchen,Air Fryer,South,Hyderabad,Website,1,9276.76,0.05,9276.76,8812.92,6945.17,UPI,Delivered,1867.75,0.2119,2025-03,2025,Q1,1,0,0
ORD000147,2025-02-01,CUST00627,Fashion,Sunglasses,West,Mumbai,Website,3,838.55,0.0,2515.65,2515.65,1407.16,Cash on Delivery,Pending,1108.49,0.4406,2025-02,2025,Q1,0,0,0
ORD000148,2024-09-28,CUST00255,Fashion,Denim Jacket,North,Jaipur,Website,4,2712.83,0.25,10851.33,8138.5,6392.25,Debit Card,Returned,1746.25,0.2146,2024-09,2024,Q3,0,1,0
ORD000149,2024-08-13,CUST00410,Home & Kitchen,Storage Box,West,Mumbai,Mobile App,4,2743.15,0.0,10972.6,10972.6,9071.64,Debit Card,Delivered,1900.96,0.1732,2024-08,2024,Q3,1,0,0
ORD000150,2025-06-01,CUST01297,Beauty,Shampoo,West,Pune,Mobile App,2,1570.11,0.0,3140.22,3140.22,2021.76,UPI,Delivered,1118.46,0.3562,2025-06,2025,Q2,1,0,0
ORD000151,2024-08-03,CUST01323,Electronics,Power Bank,East,Bhubaneswar,Website,3,2578.19,0.15,7734.56,6574.38,3732.95,Net Banking,Delivered,2841.43,0.4322,2024-08,2024,Q3,1,0,0
ORD000152,2024-04-23,CUST00731,Electronics,Laptop Stand,Central,Nagpur,Website,1,5866.94,0.05,5866.94,5573.59,3524.57,Credit Card,Delivered,2049.02,0.3676,2024-04,2024,Q2,1,0,0
ORD000153,2024-03-08,CUST01088,Electronics,Bluetooth Speaker,Central,Bhopal,Marketplace,4,15372.28,0.05,61489.13,58414.68,42818.3,Cash on Delivery,Cancelled,15596.38,0.267,2024-03,2024,Q1,0,0,1
ORD000154,2025-06-03,CUST00343,Home & Kitchen,Air Fryer,West,Ahmedabad,Website,1,3176.32,0.05,3176.32,3017.5,2049.45,Debit Card,Delivered,968.05,0.3208,2025-06,2025,Q2,1,0,0
ORD000155,2024-01-06,CUST01148,Home & Kitchen,Mixer Grinder,South,Chennai,Website,3,6108.08,0.15,18324.23,15575.59,12722.88,Credit Card,Delivered,2852.71,0.1832,2024-01,2024,Q1,1,0,0
ORD000156,2024-05-06,CUST01126,Electronics,Laptop Stand,South,Chennai,Website,2,2255.35,0.05,4510.71,4285.17,2570.44,Debit Card,Delivered,1714.73,0.4002,2024-05,2024,Q2,1,0,0
ORD000157,2024-01-01,CUST01125,Electronics,Wireless Headphones,North,Jaipur,Website,5,14352.94,0.05,71764.68,68176.45,37137.87,UPI,Delivered,31038.58,0.4553,2024-01,2024,Q1,1,0,0
ORD000158,2024-08-23,CUST00774,Beauty,Face Serum,North,Chandigarh,Website,4,1042.65,0.1,4170.6,3753.54,1987.67,Cash on Delivery,Delivered,1765.87,0.4705,2024-08,2024,Q3,1,0,0
ORD000159,2025-05-18,CUST01405,Fashion,Backpack,West,Pune,Marketplace,4,840.95,0.1,3363.8,3027.42,1903.62,Net Banking,Delivered,1123.8,0.3712,2025-05,2025,Q2,1,0,0
ORD000160,2024-08-12,CUST01185,Fashion,T-Shirt,North,Jaipur,Mobile App,2,3767.68,0.15,7535.36,6405.06,3555.06,Net Banking,Delivered,2850.0,0.445,2024-08,2024,Q3,1,0,0
ORD000161,2025-06-29,CUST01523,Beauty,Face Serum,North,Delhi,Mobile App,3,2250.97,0.05,6752.9,6415.26,5135.62,UPI,Delivered,1279.64,0.1995,2025-06,2025,Q2,1,0,0
ORD000162,2025-02-01,CUST01548,Sports,Cricket Bat,South,Hyderabad,Mobile App,5,4909.73,0.05,24548.63,23321.2,17748.59,Net Banking,Cancelled,5572.61,0.239,2025-02,2025,Q1,0,0,1
ORD000163,2024-05-16,CUST00515,Home & Kitchen,Water Bottle,North,Chandigarh,Marketplace,4,6382.68,0.0,25530.7,25530.7,17861.53,Net Banking,Pending,7669.17,0.3004,2024-05,2024,Q2,0,0,0
ORD000164,2024-03-22,CUST00350,Home & Kitchen,Storage Box,South,Bengaluru,Marketplace,1,3383.04,0.15,3383.04,2875.58,1980.48,UPI,Delivered,895.1,0.3113,2024-03,2024,Q1,1,0,0
ORD000165,2024-09-16,CUST00086,Home & Kitchen,Water Bottle,West,Mumbai,Marketplace,1,7914.35,0.05,7914.35,7518.63,5401.08,UPI,Delivered,2117.55,0.2816,2024-09,2024,Q3,1,0,0
ORD000166,2024-10-22,CUST01596,Electronics,Laptop Stand,West,Ahmedabad,Website,3,7324.62,0.0,21973.85,21973.85,18385.49,UPI,Delivered,3588.36,0.1633,2024-10,2024,Q4,1,0,0
ORD000167,2024-05-14,CUST00025,Fashion,Backpack,East,Patna,Mobile App,2,3581.58,0.1,7163.16,6446.84,3792.93,Credit Card,Delivered,2653.91,0.4117,2024-05,2024,Q2,1,0,0
ORD000168,2024-08-19,CUST00268,Electronics,Bluetooth Speaker,Central,Indore,Website,5,9466.89,0.05,47334.45,44967.73,31653.47,Cash on Delivery,Delivered,13314.26,0.2961,2024-08,2024,Q3,1,0,0
ORD000169,2024-07-20,CUST00437,Beauty,Sunscreen,Central,Indore,Website,2,1700.35,0.15,3400.7,2890.6,2239.11,Credit Card,Delivered,651.49,0.2254,2024-07,2024,Q3,1,0,0
ORD000170,2025-06-22,CUST00282,Home & Kitchen,Storage Box,North,Jaipur,Mobile App,5,3417.77,0.2,17088.85,13671.08,9444.08,Cash on Delivery,Delivered,4227.0,0.3092,2025-06,2025,Q2,1,0,0
ORD000171,2024-05-25,CUST00070,Electronics,Laptop Stand,South,Chennai,Marketplace,2,7045.05,0.1,14090.1,12681.09,7632.03,Net Banking,Delivered,5049.06,0.3982,2024-05,2024,Q2,1,0,0
ORD000172,2024-08-23,CUST00167,Electronics,Wireless Headphones,East,Bhubaneswar,Website,3,21987.34,0.15,65962.02,56067.71,38458.03,Debit Card,Delivered,17609.68,0.3141,2024-08,2024,Q3,1,0,0
ORD000173,2024-10-04,CUST00749,Beauty,Face Serum,West,Ahmedabad,Mobile App,2,1801.85,0.1,3603.69,3243.32,1732.61,UPI,Delivered,1510.71,0.4658,2024-10,2024,Q4,1,0,0
ORD000174,2025-01-02,CUST01184,Electronics,Bluetooth Speaker,South,Bengaluru,Mobile App,2,14546.05,0.05,29092.1,27637.49,18159.64,Credit Card,Delivered,9477.85,0.3429,2025-01,2025,Q1,1,0,0
ORD000175,2024-07-24,CUST01292,Sports,Dumbbells,West,Ahmedabad,Website,5,5699.05,0.15,28495.23,24220.95,17709.17,UPI,Cancelled,6511.78,0.2688,2024-07,2024,Q3,0,0,1
ORD000176,2024-03-27,CUST01513,Electronics,Laptop Stand,South,Hyderabad,Mobile App,2,10227.16,0.15,20454.33,17386.18,11626.55,Debit Card,Delivered,5759.63,0.3313,2024-03,2024,Q1,1,0,0
ORD000177,2024-12-12,CUST00201,Electronics,Bluetooth Speaker,Central,Nagpur,Marketplace,3,18093.14,0.0,54279.42,54279.42,28280.69,Credit Card,Delivered,25998.73,0.479,2024-12,2024,Q4,1,0,0
ORD000178,2025-02-13,CUST00218,Home & Kitchen,Coffee Maker,North,Delhi,Website,4,2414.18,0.1,9656.73,8691.05,7237.73,Debit Card,Delivered,1453.32,0.1672,2025-02,2025,Q1,1,0,0
ORD000179,2024-01-19,CUST00341,Electronics,Laptop Stand,East,Kolkata,Website,2,17651.68,0.1,35303.36,31773.03,23910.69,UPI,Delivered,7862.34,0.2475,2024-01,2024,Q1,1,0,0
ORD000180,2025-03-06,CUST01363,Fashion,Backpack,South,Chennai,Marketplace,3,4375.79,0.2,13127.37,10501.9,7455.36,Net Banking,Delivered,3046.54,0.2901,2025-03,2025,Q1,1,0,0
ORD000181,2024-10-18,CUST01506,Fashion,Backpack,Central,Bhopal,Website,1,2629.33,0.05,2629.33,2497.87,1701.83,Credit Card,Delivered,796.04,0.3187,2024-10,2024,Q4,1,0,0
ORD000182,2024-08-06,CUST01118,Sports,Yoga Mat,Central,Nagpur,Website,5,5706.65,0.05,28533.27,27106.61,22759.1,Credit Card,Delivered,4347.51,0.1604,2024-08,2024,Q3,1,0,0
ORD000183,2024-03-28,CUST00558,Fashion,Running Shoes,South,Bengaluru,Website,4,3356.3,0.1,13425.18,12082.67,7633.41,UPI,Delivered,4449.26,0.3682,2024-03,2024,Q1,1,0,0
ORD000184,2024-09-29,CUST00297,Home & Kitchen,Mixer Grinder,East,Patna,Website,1,5081.23,0.1,5081.23,4573.11,3051.4,UPI,Delivered,1521.71,0.3328,2024-09,2024,Q3,1,0,0
ORD000185,2024-01-29,CUST00055,Home & Kitchen,Mixer Grinder,West,Mumbai,Mobile App,4,8122.8,0.05,32491.22,30866.66,16344.05,Cash on Delivery,Delivered,14522.61,0.4705,2024-01,2024,Q1,1,0,0
ORD000186,2025-01-01,CUST00617,Beauty,Face Serum,East,Kolkata,Website,1,1977.88,0.1,1977.88,1780.1,1384.08,UPI,Delivered,396.02,0.2225,2025-01,2025,Q1,1,0,0
ORD000187,2024-01-12,CUST00115,Electronics,Power Bank,East,Bhubaneswar,Mobile App,2,18320.65,0.2,36641.31,29313.05,19832.13,Net Banking,Delivered,9480.92,0.3234,2024-01,2024,Q1,1,0,0
ORD000188,2025-01-04,CUST01282,Sports,Dumbbells,North,Chandigarh,Mobile App,5,581.01,0.05,2905.04,2759.79,2234.85,Debit Card,Delivered,524.94,0.1902,2025-01,2025,Q1,1,0,0
ORD000189,2024-04-01,CUST00453,Home & Kitchen,Coffee Maker,East,Kolkata,Marketplace,4,7018.0,0.1,28071.99,25264.8,15136.98,UPI,Delivered,10127.82,0.4009,2024-04,2024,Q2,1,0,0
ORD000190,2025-01-04,CUST00617,Fashion,Sunglasses,West,Mumbai,Marketplace,3,4759.14,0.0,14277.41,14277.41,9623.32,Cash on Delivery,Delivered,4654.09,0.326,2025-01,2025,Q1,1,0,0
ORD000191,2025-01-03,CUST00203,Fashion,Sunglasses,Central,Indore,Website,3,3988.17,0.05,11964.5,11366.28,8044.22,Cash on Delivery,Delivered,3322.06,0.2923,2025-01,2025,Q1,1,0,0
ORD000192,2025-02-21,CUST01429,Home & Kitchen,Coffee Maker,West,Mumbai,Mobile App,5,8950.37,0.05,44751.85,42514.26,22467.47,UPI,Delivered,20046.79,0.4715,2025-02,2025,Q1,1,0,0
ORD000193,2025-01-14,CUST00338,Beauty,Face Serum,North,Jaipur,Website,2,1577.46,0.1,3154.91,2839.42,1606.59,Cash on Delivery,Delivered,1232.83,0.4342,2025-01,2025,Q1,1,0,0
ORD000194,2025-05-29,CUST00926,Electronics,Bluetooth Speaker,East,Bhubaneswar,Mobile App,1,10672.4,0.05,10672.4,10138.78,6800.74,Credit Card,Returned,3338.04,0.3292,2025-05,2025,Q2,0,1,0
ORD000195,2024-08-17,CUST01210,Home & Kitchen,Coffee Maker,South,Bengaluru,Mobile App,5,7133.16,0.0,35665.8,35665.8,20160.13,Credit Card,Returned,15505.67,0.4347,2024-08,2024,Q3,0,1,0
ORD000196,2024-04-10,CUST00885,Electronics,Bluetooth Speaker,Central,Nagpur,Mobile App,1,5824.59,0.05,5824.59,5533.36,4110.08,Credit Card,Delivered,1423.28,0.2572,2024-04,2024,Q2,1,0,0
ORD000197,2025-06-12,CUST00406,Sports,Cricket Bat,North,Chandigarh,Mobile App,1,4310.87,0.05,4310.87,4095.33,2526.16,UPI,Delivered,1569.17,0.3832,2025-06,2025,Q2,1,0,0
ORD000198,2025-03-20,CUST01122,Fashion,Backpack,North,Jaipur,Website,1,5006.58,0.25,5006.58,3754.94,3001.79,Net Banking,Delivered,753.15,0.2006,2025-03,2025,Q1,1,0,0
ORD000199,2025-01-16,CUST01504,Sports,Yoga Mat,South,Bengaluru,Website,2,2515.32,0.2,5030.63,4024.5,2301.67,Net Banking,Delivered,1722.83,0.4281,2025-01,2025,Q1,1,0,0
ORD000200,2025-03-06,CUST00702,Fashion,Sunglasses,East,Kolkata,Marketplace,4,4087.51,0.1,16350.03,14715.02,9322.61,Credit Card,Delivered,5392.41,0.3665,2025-03,2025,Q1,1,0,0
ORD000201,2024-04-19,CUST01544,Fashion,Sunglasses,North,Chandigarh,Marketplace,5,5074.49,0.1,25372.45,22835.21,17602.96,Net Banking,Delivered,5232.25,0.2291,2024-04,2024,Q2,1,0,0
ORD000202,2025-02-19,CUST00469,Electronics,Wireless Headphones,North,Chandigarh,Marketplace,4,4316.04,0.05,17264.16,16400.95,12281.93,Debit Card,Delivered,4119.02,0.2511,2025-02,2025,Q1,1,0,0
ORD000203,2024-12-15,CUST00250,Sports,Yoga Mat,West,Mumbai,Website,1,619.8,0.0,619.8,619.8,488.15,Cash on Delivery,Delivered,131.65,0.2124,2024-12,2024,Q4,1,0,0
ORD000204,2024-07-03,CUST01239,Beauty,Lip Balm,East,Kolkata,Mobile App,3,1217.0,0.05,3651.01,3468.46,2550.39,UPI,Delivered,918.07,0.2647,2024-07,2024,Q3,1,0,0
ORD000205,2024-07-20,CUST00071,Beauty,Moisturizer,South,Bengaluru,Marketplace,3,1612.55,0.15,4837.66,4112.01,2850.83,Debit Card,Returned,1261.18,0.3067,2024-07,2024,Q3,0,1,0
ORD000206,2024-12-12,CUST00741,Electronics,Wireless Headphones,West,Pune,Marketplace,1,4328.42,0.15,4328.42,3679.16,1932.89,Credit Card,Delivered,1746.27,0.4746,2024-12,2024,Q4,1,0,0
ORD000207,2024-05-18,CUST01051,Fashion,Backpack,West,Mumbai,Website,3,1690.62,0.2,5071.86,4057.49,2990.74,Cash on Delivery,Delivered,1066.75,0.2629,2024-05,2024,Q2,1,0,0
ORD000208,2025-02-14,CUST00245,Electronics,Bluetooth Speaker,North,Delhi,Website,1,13872.01,0.1,13872.01,12484.81,8567.9,Net Banking,Pending,3916.91,0.3137,2025-02,2025,Q1,0,0,0
ORD000209,2025-03-07,CUST00038,Home & Kitchen,Air Fryer,North,Delhi,Mobile App,4,5906.57,0.1,23626.3,21263.67,16083.8,Debit Card,Delivered,5179.87,0.2436,2025-03,2025,Q1,1,0,0
ORD000210,2024-11-27,CUST00812,Sports,Yoga Mat,West,Pune,Website,3,6902.79,0.05,20708.38,19672.96,11323.21,UPI,Delivered,8349.75,0.4244,2024-11,2024,Q4,1,0,0
ORD000211,2024-03-30,CUST01420,Home & Kitchen,Mixer Grinder,North,Jaipur,Mobile App,4,5948.17,0.15,23792.67,20223.77,13148.84,Credit Card,Cancelled,7074.93,0.3498,2024-03,2024,Q1,0,0,1
ORD000212,2024-09-10,CUST00148,Fashion,T-Shirt,West,Pune,Marketplace,1,1995.09,0.0,1995.09,1995.09,1270.78,Net Banking,Delivered,724.31,0.363,2024-09,2024,Q3,1,0,0
ORD000213,2025-04-21,CUST01297,Home & Kitchen,Coffee Maker,West,Pune,Website,5,8786.36,0.0,43931.82,43931.82,33029.99,Debit Card,Delivered,10901.83,0.2482,2025-04,2025,Q2,1,0,0
ORD000214,2025-01-03,CUST00718,Sports,Resistance Bands,West,Ahmedabad,Website,3,3193.02,0.1,9579.06,8621.15,4786.17,Net Banking,Delivered,3834.98,0.4448,2025-01,2025,Q1,1,0,0
ORD000215,2024-01-09,CUST01040,Home & Kitchen,Storage Box,West,Mumbai,Website,2,8951.39,0.0,17902.79,17902.79,14980.41,Net Banking,Returned,2922.38,0.1632,2024-01,2024,Q1,0,1,0
ORD000216,2024-03-01,CUST00507,Fashion,Backpack,North,Delhi,Marketplace,1,765.79,0.25,765.79,574.34,464.91,Debit Card,Delivered,109.43,0.1905,2024-03,2024,Q1,1,0,0
ORD000217,2024-03-16,CUST00216,Fashion,Denim Jacket,East,Kolkata,Website,5,4677.3,0.0,23386.49,23386.49,12789.15,Cash on Delivery,Delivered,10597.34,0.4531,2024-03,2024,Q1,1,0,0
ORD000218,2024-06-21,CUST01200,Electronics,Smartwatch,South,Hyderabad,Website,5,10447.39,0.15,52236.93,44401.39,36053.65,Credit Card,Delivered,8347.74,0.188,2024-06,2024,Q2,1,0,0
ORD000219,2025-05-05,CUST00238,Fashion,Backpack,South,Bengaluru,Mobile App,5,3212.77,0.1,16063.86,14457.47,11832.35,Credit Card,Delivered,2625.12,0.1816,2025-05,2025,Q2,1,0,0
ORD000220,2025-06-06,CUST00754,Fashion,Denim Jacket,Central,Nagpur,Marketplace,2,4659.54,0.0,9319.08,9319.08,7042.69,Debit Card,Returned,2276.39,0.2443,2025-06,2025,Q2,0,1,0
ORD000221,2024-05-15,CUST00111,Electronics,Laptop Stand,South,Chennai,Marketplace,1,9745.84,0.1,9745.84,8771.26,5585.63,Cash on Delivery,Delivered,3185.63,0.3632,2024-05,2024,Q2,1,0,0
ORD000222,2025-01-31,CUST00226,Beauty,Shampoo,East,Kolkata,Website,5,552.93,0.15,2764.65,2349.95,1812.08,UPI,Delivered,537.87,0.2289,2025-01,2025,Q1,1,0,0
ORD000223,2024-04-24,CUST00524,Electronics,Wireless Headphones,Central,Bhopal,Website,4,20486.38,0.2,81945.52,65556.42,43192.92,UPI,Delivered,22363.5,0.3411,2024-04,2024,Q2,1,0,0
ORD000224,2024-11-26,CUST01487,Fashion,Sunglasses,South,Bengaluru,Marketplace,5,1282.67,0.0,6413.34,6413.34,3411.01,UPI,Delivered,3002.33,0.4681,2024-11,2024,Q4,1,0,0
ORD000225,2024-11-26,CUST01560,Sports,Dumbbells,South,Hyderabad,Mobile App,5,2603.41,0.1,13017.05,11715.35,8468.34,Net Banking,Delivered,3247.01,0.2772,2024-11,2024,Q4,1,0,0
ORD000226,2024-12-01,CUST00724,Fashion,Running Shoes,West,Mumbai,Website,5,2486.44,0.0,12432.21,12432.21,8094.47,UPI,Delivered,4337.74,0.3489,2024-12,2024,Q4,1,0,0
ORD000227,2025-01-24,CUST01394,Electronics,Power Bank,West,Mumbai,Mobile App,2,9814.19,0.2,19628.38,15702.7,9868.67,Credit Card,Delivered,5834.03,0.3715,2025-01,2025,Q1,1,0,0
ORD000228,2024-07-06,CUST00173,Fashion,Sunglasses,North,Chandigarh,Marketplace,5,3241.6,0.05,16207.98,15397.58,12646.72,Net Banking,Cancelled,2750.86,0.1787,2024-07,2024,Q3,0,0,1
ORD000229,2024-05-04,CUST00676,Electronics,Smartwatch,West,Pune,Marketplace,4,18311.47,0.15,73245.88,62259.0,37970.93,Cash on Delivery,Delivered,24288.07,0.3901,2024-05,2024,Q2,1,0,0
ORD000230,2024-10-18,CUST00390,Home & Kitchen,Coffee Maker,West,Mumbai,Website,2,4044.33,0.2,8088.66,6470.93,4907.95,Credit Card,Returned,1562.98,0.2415,2024-10,2024,Q4,0,1,0
ORD000231,2024-07-29,CUST01515,Electronics,Bluetooth Speaker,East,Patna,Website,3,5421.02,0.1,16263.06,14636.76,8579.73,Credit Card,Delivered,6057.03,0.4138,2024-07,2024,Q3,1,0,0
ORD000232,2024-11-17,CUST00779,Beauty,Moisturizer,East,Bhubaneswar,Mobile App,2,2991.75,0.1,5983.49,5385.14,3729.55,Net Banking,Delivered,1655.59,0.3074,2024-11,2024,Q4,1,0,0
ORD000233,2024-07-28,CUST00092,Fashion,Sunglasses,North,Delhi,Website,5,3251.9,0.0,16259.52,16259.52,13398.47,Debit Card,Delivered,2861.05,0.176,2024-07,2024,Q3,1,0,0
ORD000234,2025-01-09,CUST01452,Beauty,Face Serum,West,Pune,Website,1,1902.77,0.1,1902.77,1712.5,898.69,Net Banking,Delivered,813.81,0.4752,2025-01,2025,Q1,1,0,0
ORD000235,2024-09-13,CUST01009,Electronics,Laptop Stand,North,Jaipur,Website,5,9869.89,0.1,49349.47,44414.52,23228.67,Net Banking,Delivered,21185.85,0.477,2024-09,2024,Q3,1,0,0
ORD000236,2024-01-11,CUST01244,Electronics,Wireless Headphones,East,Kolkata,Mobile App,2,21666.65,0.2,43333.3,34666.64,25868.53,Cash on Delivery,Delivered,8798.11,0.2538,2024-01,2024,Q1,1,0,0
ORD000237,2024-12-05,CUST01494,Electronics,Laptop Stand,West,Ahmedabad,Website,3,20583.59,0.0,61750.78,61750.78,33381.07,UPI,Delivered,28369.71,0.4594,2024-12,2024,Q4,1,0,0
ORD000238,2024-05-13,CUST01372,Fashion,Running Shoes,North,Jaipur,Mobile App,3,1788.81,0.05,5366.44,5098.12,3900.21,Net Banking,Delivered,1197.91,0.235,2024-05,2024,Q2,1,0,0
ORD000239,2024-05-02,CUST01261,Sports,Football,East,Patna,Website,4,5979.47,0.05,23917.89,22721.99,14890.86,UPI,Delivered,7831.13,0.3446,2024-05,2024,Q2,1,0,0
ORD000240,2024-10-14,CUST00447,Beauty,Face Serum,Central,Indore,Mobile App,5,631.34,0.0,3156.71,3156.71,2162.34,Cash on Delivery,Cancelled,994.37,0.315,2024-10,2024,Q4,0,0,1
ORD000241,2025-06-12,CUST01347,Fashion,Denim Jacket,North,Chandigarh,Website,4,3766.48,0.05,15065.93,14312.63,11409.1,Cash on Delivery,Pending,2903.53,0.2029,2025-06,2025,Q2,0,0,0
ORD000242,2025-04-09,CUST00331,Home & Kitchen,Storage Box,East,Patna,Website,2,6918.56,0.1,13837.12,12453.41,8117.74,Net Banking,Delivered,4335.67,0.3482,2025-04,2025,Q2,1,0,0
ORD000243,2024-06-30,CUST01293,Fashion,Running Shoes,South,Bengaluru,Marketplace,4,3943.09,0.15,15772.35,13406.49,10150.89,UPI,Delivered,3255.6,0.2428,2024-06,2024,Q2,1,0,0
ORD000244,2025-04-23,CUST00955,Electronics,Power Bank,North,Delhi,Website,2,14465.05,0.2,28930.1,23144.08,14895.29,Cash on Delivery,Delivered,8248.79,0.3564,2025-04,2025,Q2,1,0,0
ORD000245,2024-11-27,CUST00769,Electronics,Bluetooth Speaker,West,Ahmedabad,Website,5,10684.45,0.1,53422.23,48080.01,27616.85,Credit Card,Delivered,20463.16,0.4256,2024-11,2024,Q4,1,0,0
ORD000246,2024-03-31,CUST00825,Beauty,Moisturizer,East,Bhubaneswar,Website,2,2592.2,0.0,5184.41,5184.41,3139.95,Credit Card,Delivered,2044.46,0.3943,2024-03,2024,Q1,1,0,0
ORD000247,2024-09-04,CUST01186,Fashion,Sunglasses,West,Mumbai,Mobile App,3,1728.54,0.1,5185.62,4667.06,2932.63,Credit Card,Delivered,1734.43,0.3716,2024-09,2024,Q3,1,0,0
ORD000248,2024-03-10,CUST01349,Electronics,Laptop Stand,South,Hyderabad,Website,1,16554.53,0.05,16554.53,15726.8,11208.46,Net Banking,Delivered,4518.34,0.2873,2024-03,2024,Q1,1,0,0
ORD000249,2025-03-22,CUST00659,Fashion,Denim Jacket,East,Kolkata,Website,3,1481.56,0.0,4444.67,4444.67,2437.65,Credit Card,Delivered,2007.02,0.4516,2025-03,2025,Q1,1,0,0
ORD000250,2024-08-09,CUST01586,Sports,Cricket Bat,South,Bengaluru,Mobile App,2,6131.98,0.05,12263.96,11650.76,9627.51,Debit Card,Delivered,2023.25,0.1737,2024-08,2024,Q3,1,0,0
ORD000251,2025-03-22,CUST00380,Home & Kitchen,Air Fryer,North,Delhi,Mobile App,5,5852.21,0.15,29261.06,24871.9,16115.25,Debit Card,Delivered,8756.65,0.3521,2025-03,2025,Q1,1,0,0
ORD000252,2025-06-17,CUST00917,Electronics,Smartwatch,West,Ahmedabad,Mobile App,1,10989.54,0.0,10989.54,10989.54,9160.45,UPI,Delivered,1829.09,0.1664,2025-06,2025,Q2,1,0,0
